perceptual_hash,file,condition,assigned_split,action
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_023.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_024.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_025.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_026.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_027.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_028.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_029.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_030.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_031.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_032.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_033.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_034.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_035.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_036.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_037.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_038.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111111000011100000011000000110000001100000011100001111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_img_039.jpg,Tomato___healthy,val,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_000.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_001.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_002.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_003.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_004.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_005.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_006.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_007.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_008.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_009.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_010.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_011.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_012.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_013.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_014.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_015.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_016.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_017.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_018.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_019.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_020.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_021.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_022.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_023.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_024.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_025.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_026.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_027.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_028.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_029.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_030.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_031.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_032.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_033.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_034.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_035.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_036.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_037.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_038.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_039.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_040.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_041.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_042.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_043.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_044.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_045.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_046.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_047.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_048.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_049.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_050.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_051.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_052.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_053.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_054.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_055.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_056.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_057.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_058.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_real_059.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0000.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0001.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0002.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0003.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0004.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0005.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0006.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0007.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0008.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0009.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0010.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0011.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0012.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0013.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0014.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0015.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0016.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0017.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0018.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0019.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0020.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0021.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0022.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0023.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0024.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0025.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0026.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0027.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0028.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0029.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0030.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0031.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0032.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0033.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0034.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0035.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0036.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0037.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0038.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0039.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0040.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0041.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0042.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0043.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0044.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0045.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0046.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0047.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0048.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0049.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0050.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0051.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0052.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0053.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0054.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0055.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0056.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0057.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0058.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0059.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
1111111110000001100000011000000110000001100000011000000111111111,D:\Development\Projects\project\dataset_6crop\Tomato___healthy\Tomato___healthy_scale_0060.jpg,Tomato___healthy,train,FORCE_SAME_SPLIT_GROUP
